@relation 'mushroom-weka.filters.unsupervised.attribute.StringToNominal-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23-weka.filters.unsupervised.attribute.AddNoise-C2-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C3-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C4-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C5-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C6-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C7-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C8-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C9-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C10-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C11-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C12-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C13-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C14-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C15-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C16-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C18-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C19-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C20-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C21-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C22-P25-S1-weka.filters.unsupervised.attribute.AddNoise-C23-P25-S1'

@attribute class {p,e}
@attribute cap-shape {x,b,s,f,k,c}
@attribute cap-surface {s,y,f,g}
@attribute cap-color {n,y,w,g,e,p,b,u,c,r}
@attribute bruises {t,f}
@attribute odor {p,a,l,n,f,c,y,s,m}
@attribute gill-attachment {f,a}
@attribute gill-spacing {c,w}
@attribute gill-size {n,b}
@attribute gill-color {k,n,g,p,w,h,u,e,b,r,y,o}
@attribute stalk-shape {e,t}
@attribute stalk-root {e,c,b,r}
@attribute stalk-surface-above-ring {s,f,k,y}
@attribute stalk-surface-below-ring {s,f,y,k}
@attribute stalk-color-above-ring {w,g,p,n,b,e,o,c,y}
@attribute stalk-color-below-ring {w,p,g,b,n,e,y,o,c}
@attribute veil-type {p}
@attribute veil-color {w,n,o,y}
@attribute ring-number {o,t,n}
@attribute ring-type {p,e,l,f,n}
@attribute spore-print-color {k,n,u,h,w,r,o,y,b}
@attribute population {s,n,a,v,y,c}
@attribute habitat {u,g,m,d,p,w,l}

@data
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,d
p,k,s,e,t,n,a,w,n,b,t,r,s,f,n,p,p,y,t,f,n,v,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,d
p,c,s,e,t,s,a,w,n,r,t,c,y,y,y,o,p,n,n,f,b,n,l
p,k,y,c,t,c,a,w,n,n,t,c,f,f,n,e,p,n,t,n,b,v,g
p,f,f,y,f,f,f,c,b,h,e,b,k,k,w,p,p,w,o,l,h,y,p
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,g
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d
e,x,s,b,t,n,f,c,b,w,e,?,s,s,e,w,p,w,t,e,w,c,w
p,x,s,y,t,a,a,w,n,o,t,r,s,s,w,w,p,o,n,n,n,s,l
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,d
p,x,y,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,d
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,g
p,x,g,y,f,n,f,c,b,g,e,e,k,k,b,n,p,w,o,l,u,a,d
p,b,s,p,t,y,a,w,n,b,t,c,f,f,b,o,p,y,t,f,y,s,p
p,s,y,c,t,y,a,w,n,y,t,e,s,y,c,p,p,o,t,f,k,c,w
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,p
p,b,g,c,t,n,a,w,n,n,t,e,y,y,g,g,p,n,t,p,b,a,u
p,s,g,c,t,p,a,w,n,r,t,e,y,s,b,b,p,y,n,n,u,n,w
e,k,s,y,t,y,a,w,b,r,t,?,f,s,o,y,p,n,t,e,u,y,p
e,f,y,b,t,n,f,c,b,e,e,?,s,s,e,e,p,w,t,e,w,c,w
p,f,y,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,g
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,d
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,g
p,c,f,g,f,n,f,c,b,u,e,b,k,k,c,b,p,w,o,l,b,y,w
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,g
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,v,d
p,k,s,c,t,n,a,w,n,o,t,c,f,s,n,o,p,o,t,f,y,c,p
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,g
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,g
p,f,s,b,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,v,g
p,f,s,w,t,n,f,c,b,g,e,b,s,s,w,w,p,w,t,p,r,v,m
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,g
p,x,y,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,d
e,s,y,b,f,a,a,w,n,p,e,c,y,k,o,e,p,y,n,n,r,y,l
e,x,y,u,f,n,f,c,n,u,e,?,s,f,w,w,p,w,o,f,h,v,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,d
p,x,g,y,f,s,f,c,n,e,e,e,k,k,y,w,p,w,o,l,w,y,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,g
p,k,f,e,t,s,a,w,n,n,t,e,y,s,w,b,p,y,n,n,w,c,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p
e,f,f,e,t,n,f,c,b,w,t,b,s,s,w,g,p,w,o,p,n,v,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,d
p,k,g,r,t,s,a,w,n,w,t,c,y,s,w,w,p,o,n,f,b,v,g
p,k,f,p,t,m,a,w,n,p,t,r,s,f,y,c,p,y,t,p,u,s,g
p,x,g,n,t,p,a,w,n,o,t,c,s,f,o,b,p,n,t,e,u,n,m
p,f,f,g,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,g
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,d
p,x,f,y,f,f,f,c,b,o,e,b,k,k,p,p,p,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,v,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,p
p,x,f,w,f,c,f,c,n,g,e,b,s,s,w,w,p,w,o,p,n,v,d
p,c,y,c,t,c,a,w,n,h,t,c,y,s,g,n,p,y,n,e,y,c,u
p,k,g,u,t,p,a,w,n,b,t,r,y,f,g,y,p,y,n,e,b,s,d
p,k,g,n,t,l,a,w,n,e,t,c,s,f,o,w,p,n,n,p,w,y,u
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,g
p,c,s,p,t,m,a,w,n,b,t,c,f,s,n,b,p,n,t,n,b,c,u
p,x,f,y,t,a,a,w,n,p,t,c,f,f,g,g,p,n,n,f,n,c,u
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,g
p,s,g,b,t,c,a,w,n,o,t,r,y,f,p,o,p,o,n,p,y,y,w
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,d
p,k,g,p,t,l,a,w,n,o,t,e,y,s,e,p,p,o,n,n,w,y,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,g
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,d
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,d
p,b,f,u,t,c,a,w,n,k,t,e,y,y,e,e,p,o,t,n,r,n,m
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,d
p,k,s,c,t,l,a,w,n,n,t,r,y,y,o,y,p,o,t,n,b,s,w
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,g
p,x,y,n,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
e,f,y,b,t,n,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,c,w
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,g
p,s,f,p,t,y,a,w,n,u,t,c,y,s,c,e,p,n,n,e,y,c,w
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,b,n,p,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,d
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,g
p,x,g,c,t,m,a,w,n,b,t,e,f,y,p,o,p,y,n,e,y,s,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,d
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,v,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,v,p
p,c,g,r,t,m,a,w,b,o,t,r,y,k,y,c,p,y,t,n,b,c,l
p,f,s,b,t,f,f,c,b,w,t,b,f,f,w,w,p,w,o,p,h,v,g
e,f,f,e,t,n,f,c,b,w,t,b,s,s,g,w,p,w,o,p,k,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,p
p,b,f,c,t,l,a,w,n,b,t,r,f,s,b,g,p,o,t,p,w,s,l
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,g
e,f,f,g,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,k,v,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d
p,c,g,p,t,p,a,w,n,n,t,r,y,s,g,e,p,y,n,e,b,y,l
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,p
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,g
p,f,s,w,t,f,f,c,b,w,t,b,s,f,w,w,p,w,o,p,h,s,u
p,x,y,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,y,p
p,b,f,c,t,s,a,w,n,b,t,r,y,y,c,y,p,y,t,p,r,c,u
p,c,y,c,t,c,a,w,n,o,t,r,y,y,w,p,p,y,t,e,n,a,l
e,f,y,u,f,n,f,c,n,h,e,?,s,f,w,w,p,w,o,f,h,v,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,b,b,p,w,o,l,h,v,g
p,x,y,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,g
e,x,s,u,f,a,a,w,n,k,e,r,k,y,g,c,p,o,n,e,b,v,g
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n,n,p,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,g
p,x,s,w,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,s,u
e,f,y,e,t,n,f,c,b,w,e,?,s,s,w,w,p,w,t,e,w,c,w
e,s,f,p,t,y,a,w,b,k,t,?,k,y,o,y,p,o,n,p,o,c,p
p,b,s,b,t,c,a,w,n,r,t,e,s,f,e,e,p,n,t,e,r,a,d
p,f,g,r,t,l,a,w,n,r,t,e,f,f,e,e,p,y,n,f,k,v,g
p,b,g,b,t,c,a,w,n,e,t,e,f,y,b,e,p,o,n,f,r,n,u
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,g
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p,p,p,w,o,l,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,p
e,k,f,c,f,l,a,w,n,g,t,?,y,y,p,w,p,o,o,l,o,n,g
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,p
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,v,g
p,k,y,u,t,s,a,w,n,h,t,c,y,f,c,p,p,n,n,p,y,a,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,y,d
p,f,y,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,p
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,n,p,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,y,p
p,k,s,y,t,c,a,w,n,p,t,r,s,s,g,n,p,o,n,e,w,a,p
p,k,s,u,t,m,a,w,n,w,t,r,s,f,n,e,p,o,t,f,w,v,g
p,f,f,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,d
p,f,f,y,t,s,a,w,n,e,t,r,s,s,w,w,p,y,n,p,b,n,l
p,b,f,g,f,f,f,c,b,r,e,b,k,k,n,b,p,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,y,g
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,v,p
p,f,f,y,f,f,f,c,b,h,e,b,k,k,e,p,p,w,o,l,h,v,p
e,f,y,n,t,n,f,c,b,n,t,b,s,s,w,g,p,w,o,p,n,y,d
p,f,f,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,d
p,f,s,r,t,a,a,w,n,n,t,r,f,s,b,o,p,y,t,p,r,n,d
p,x,s,g,t,f,f,c,b,h,t,b,f,f,w,w,p,w,o,p,h,s,g
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,v,p
p,x,y,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,p
p,b,y,g,t,s,a,w,b,h,t,e,y,y,p,g,p,y,n,e,h,v,m
p,f,y,g,t,c,a,w,n,w,t,c,y,s,e,o,p,n,n,p,b,c,m
p,b,g,w,f,s,a,w,n,n,e,e,s,k,b,p,p,o,n,f,k,n,w
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,g
p,k,f,y,t,a,a,w,n,e,t,r,s,f,g,b,p,y,n,p,n,s,m
p,f,f,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,g
p,b,g,n,f,l,a,w,n,n,t,e,y,k,g,g,p,y,n,f,w,a,w
p,f,s,b,t,f,f,c,b,p,t,b,f,f,w,w,p,w,o,p,h,v,u
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,g
p,s,f,r,t,s,a,w,n,b,t,e,y,s,w,g,p,n,t,p,b,v,d
p,x,y,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,g
p,s,s,e,t,s,a,w,n,k,t,e,f,s,p,y,p,y,n,f,n,c,l
p,k,f,g,f,f,f,c,b,g,e,b,k,k,p,g,p,w,o,l,h,v,p
p,c,s,c,t,p,a,w,n,p,t,c,s,y,o,c,p,y,t,f,o,a,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,p
e,f,y,u,f,n,f,c,n,u,e,?,s,f,w,w,p,w,o,f,h,v,d
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,g
e,x,s,e,f,c,a,w,n,w,e,e,k,k,w,c,p,n,t,f,k,c,u
p,k,s,u,t,s,a,w,n,b,t,r,s,f,o,y,p,o,n,n,u,c,w
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,p,p,w,o,l,h,v,g
p,s,g,g,t,n,a,w,b,e,e,?,f,k,n,e,p,n,n,n,r,s,u
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,p,p,p,w,o,l,h,y,g
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,p
p,x,y,g,f,f,f,c,b,h,e,b,k,k,b,b,p,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b,p,p,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,n,n,p,w,o,l,h,y,g
p,f,y,g,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,p
p,f,y,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,g
e,f,y,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,y,d
p,s,g,b,t,y,a,w,n,y,t,r,f,s,g,y,p,n,t,f,o,a,d
e,f,f,e,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,y,d
p,x,f,y,f,f,f,c,b,h,e,b,k,k,b,n,p,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,p
p,c,s,u,t,s,a,w,n,g,t,r,s,y,y,w,p,o,n,p,o,v,g
p,x,f,y,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,y,p
p,f,f,g,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,d
p,s,y,w,t,y,a,w,n,e,t,e,y,f,e,e,p,o,t,p,r,c,u
p,f,y,g,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,y,p
p,f,y,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,g
p,x,f,y,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,y,p
p,f,f,y,f,f,f,c,b,g,e,b,k,k,n,p,p,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,g,e,b,k,k,p,b,p,w,o,l,h,y,p
p,x,s,u,t,p,a,w,n,o,t,r,y,y,n,b,p,y,t,n,b,a,g
p,x,f,p,f,c,f,w,n,p,e,b,s,s,w,w,p,w,o,p,k,s,d
p,b,g,e,t,m,a,w,n,o,t,c,f,y,y,g,p,o,t,p,u,n,m
p,x,y,g,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,d
p,x,y,y,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,y,g
p,k,s,u,t,s,a,w,n,y,t,e,y,y,c,g,p,o,n,n,u,s,l
p,f,y,y,f,f,f,c,b,h,e,b,k,k,n,b,p,w,o,l,h,v,p
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,y,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,d
p,f,y,g,f,f,f,c,b,g,e,b,k,k,b,b,p,w,o,l,h,v,d
p,f,y,g,f,f,f,c,b,p,e,b,k,k,p,b,p,w,o,l,h,v,g
p,x,y,y,f,f,f,c,b,p,e,b,k,k,p,n,p,w,o,l,h,y,d
p,f,f,y,f,f,f,c,b,h,e,b,k,k,p,b,p,w,o,l,h,y,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,v,d
p,f,f,e,t,m,a,w,n,b,t,e,s,y,c,e,p,o,t,n,b,c,w
p,x,y,g,f,f,f,c,b,g,e,b,k,k,b,p,p,w,o,l,h,v,d
p,b,g,y,t,l,a,w,n,y,t,c,f,y,p,b,p,o,t,f,y,c,p
p,x,f,y,f,f,f,c,b,g,e,b,k,k,n,b,p,w,o,l,h,v,g
p,f,g,r,t,l,a,w,n,w,t,r,y,s,p,o,p,o,n,n,k,a,u
p,k,y,c,t,y,a,w,n,n,t,e,f,f,o,o,p,y,n,n,o,c,u
p,x,y,c,t,s,a,w,n,n,t,e,y,y,p,n,p,o,n,n,k,s,p
p,k,f,u,t,a,a,w,n,o,t,e,f,y,o,g,p,n,t,f,o,c,w
p,x,f,y,f,f,f,c,b,h,e,b,k,k,n,p,p,w,o,l,h,v,d
p,x,y,g,f,f,f,c,b,g,e,b,k,k,p,n,p,w,o,l,h,y,d
p,f,f,g,f,f,f,c,b,p,e,b,k,k,n,b,p,w,o,l,h,v,p
p,b,f,b,t,l,a,w,n,g,t,e,y,y,o,n,p,o,n,p,y,c,g
p,x,f,y,f,f,f,c,b,h,e,b,k,k,p,n,p,w,o,l,h,v,d
p,x,g,y,t,s,a,w,n,b,t,r,f,s,c,g,p,n,n,p,k,s,u
p,f,f,g,f,f,f,c,b,p,e,b,k,k,b,p,p,w,o,l,h,v,p
e,k,g,w,f,c,a,w,n,w,t,?,y,y,p,e,p,y,o,p,k,s,u
p,f,f,y,f,f,f,c,b,p,e,b,k,k,n,p,p,w,o,l,h,v,d
p,s,f,r,t,m,a,c,b,p,t,r,f,k,y,n,p,o,t,f,y,n,m
p,x,f,y,f,f,f,c,b,n,e,b,k,k,p,y,p,w,o,l,h,y,w
p,k,y,u,t,y,a,w,n,h,t,c,s,f,o,y,p,n,n,e,n,a,g
p,s,g,n,t,p,a,w,n,w,t,e,y,y,o,p,p,y,t,p,y,s,l
